,Unnamed: 0,Imo,RecievedTime,FinishedRecievedTime,Latitude,Longitude,NavStatus,SailTime,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
610,610,9461336,2019-08-04 23:45:21+00:00,2019-08-23 05:11:50+00:00,-35.16370333333333,19.435901666666666,0,437.44138888888887,Golden Arion,Bulk Carrier,2011,82188,228.99,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Zosen,Japan,14.43,08/10/2016,09/06/2021
611,611,9461350,2019-07-13 15:48:36+00:00,2019-07-31 12:51:14+00:00,-35.14934,19.438773333333334,0,429.04388888888883,AM Express,Bulk Carrier,2010,82245,228.99,32.26,In Service,Hong Kong,7.0,7.0,Tsuneishi Cebu,Philippines,14.43,12/27/2019,01/11/2025
612,612,9461362,2019-11-09 12:49:55+00:00,2019-11-22 15:42:10+00:00,5.481018333333332,93.779565,0,314.87083333333334,YM Endeavour,Bulk Carrier,2011,82205,228.99,32.26,In Service,Hong Kong,7.0,7.0,Tsuneishi Zosen,Japan,14.43,12/14/2015,12/13/2020
613,613,9461362,2019-12-22 15:45:56+00:00,2020-01-09 12:37:55+00:00,-35.18515166666667,18.798185,0,428.8663888888889,YM Endeavour,Bulk Carrier,2011,82205,228.99,32.26,In Service,Hong Kong,7.0,7.0,Tsuneishi Zosen,Japan,14.43,12/14/2015,12/13/2020
614,614,9461453,2019-04-17 07:53:08+00:00,2019-05-03 14:53:00+00:00,-35.00479833333333,17.880325,0,390.9977777777778,Bacco,Bulk Carrier,2011,82188,228.99,32.26,In Service,Belgium,7.0,7.0,Tsuneishi Zosen,Japan,14.43,12/08/2016,12/08/2021
615,615,9464390,2019-05-01 07:55:56+00:00,2019-05-21 13:27:26+00:00,-35.941433333333336,19.852716666666666,0,485.525,Okeanos Bliss,Bulk Carrier,2008,76636,224.94,32.26,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.14,10/02/2018,11/10/2023
616,616,9464390,2019-09-12 23:55:42+00:00,2019-10-01 01:12:34+00:00,-35.422916666666666,17.704,0,433.28111111111116,Okeanos Bliss,Bulk Carrier,2008,76636,224.94,32.26,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.14,10/02/2018,11/10/2023
617,617,9464390,2020-02-01 23:59:23+00:00,2020-02-20 01:15:40+00:00,-35.41828333333333,17.763016666666665,0,433.27138888888885,Okeanos Bliss,Bulk Carrier,2008,76636,224.94,32.26,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.14,10/02/2018,11/10/2023
618,618,9464417,2019-10-13 23:53:55+00:00,2019-10-30 03:20:41+00:00,-35.04794166666667,19.028381666666668,0,387.4461111111111,Lemessos Queen,Bulk Carrier,2008,76565,224.94,32.26,In Service,Cyprus,7.0,7.0,Imabari SB Marugame,Japan,14.14,10/25/2018,10/15/2023
619,619,9464508,2019-08-12 07:59:02+00:00,2019-08-29 20:35:36+00:00,-34.89623333333333,18.667,0,420.60944444444436,Imperial Rose,Bulk Carrier,2008,76619,224.94,32.26,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.14,08/09/2018,08/10/2023
620,620,9464508,2019-12-29 15:57:55+00:00,2020-01-14 07:54:05+00:00,-35.80833333333333,28.811366666666668,0,375.93611111111113,Imperial Rose,Bulk Carrier,2008,76619,224.94,32.26,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.14,08/09/2018,08/10/2023
621,621,9464510,2019-11-03 07:59:19+00:00,2019-11-18 13:52:59+00:00,-35.66283333333333,25.588666666666665,0,365.8944444444445,Omicron Atlas,Bulk Carrier,2008,76554,224.94,32.26,In Service,Liberia,7.0,7.0,Imabari SB Marugame,Japan,14.14,04/11/2019,12/02/2021
622,622,9464780,2019-08-13 23:59:19+00:00,2019-08-29 14:30:50+00:00,-33.96845,27.0206,0,374.5252777777778,Derby,Bulk Carrier,2011,80333,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.45,7/24/2020,7/23/2025
623,623,9464895,2019-05-14 12:07:55+00:00,2019-05-31 15:46:24+00:00,-35.6618,21.04495,0,411.64138888888886,Agia Valentini,Bulk Carrier,2012,80388,229.0,32.24,In Service,Cyprus,7.0,7.0,STX SB (Jinhae),South Korea,14.45,6/22/2017,01/10/2022
624,624,9464895,2019-12-08 23:59:53+00:00,2019-12-25 15:23:34+00:00,-33.70693333333333,26.848766666666666,0,399.3947222222222,Agia Valentini,Bulk Carrier,2012,80388,229.0,32.24,In Service,Cyprus,7.0,7.0,STX SB (Jinhae),South Korea,14.45,6/22/2017,01/10/2022
625,625,9465710,2019-08-27 15:14:23+00:00,2019-09-09 07:57:52+00:00,4.436771666666667,92.93570833333334,0,304.72472222222217,Striggla,Bulk Carrier,2009,75196,225.0,32.26,In Service,Malta,7.0,7.0,Hudong Zhonghua,China P.R.,14.22,6/26/2019,2/24/2024
626,626,9465710,2019-10-26 23:50:02+00:00,2019-11-11 04:19:37+00:00,-35.992461666666664,23.637765,0,364.4930555555555,Striggla,Bulk Carrier,2009,75196,225.0,32.26,In Service,Malta,7.0,7.0,Hudong Zhonghua,China P.R.,14.22,6/26/2019,2/24/2024
627,627,9465772,2019-08-28 23:50:42+00:00,2019-09-13 14:59:31+00:00,-35.955635,19.004811666666665,0,375.1469444444445,Tina IV,Bulk Carrier,2009,75187,225.0,32.26,In Service,Panama,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,05/01/2019,04/01/2024
628,628,9465784,2019-11-17 23:21:00+00:00,2019-12-05 01:31:27+00:00,-35.21926166666667,18.11542,0,410.17416666666674,Navios Camelia,Bulk Carrier,2009,75204,225.0,32.26,In Service,Panama,7.0,7.0,Hudong Zhonghua,China P.R.,14.25,7/30/2019,4/21/2024
629,629,9469493,2019-04-13 07:56:12+00:00,2019-04-30 21:49:27+00:00,-35.36678833333333,18.122411666666668,0,421.8875,Orient Union,Bulk Carrier,2011,79754,229.0,32.26,In Service,Hong Kong,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,5/19/2016,08/11/2021
630,630,9469493,2019-08-21 23:31:58+00:00,2019-09-09 22:28:29+00:00,-35.15981166666667,17.923661666666668,0,454.9419444444445,Orient Union,Bulk Carrier,2011,79754,229.0,32.26,In Service,Hong Kong,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,5/19/2016,08/11/2021
631,631,9469493,2019-10-26 13:39:20+00:00,2019-11-10 07:46:17+00:00,4.26369,92.981915,0,354.1158333333333,Orient Union,Bulk Carrier,2011,79754,229.0,32.26,In Service,Hong Kong,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,5/19/2016,08/11/2021
632,632,9469493,2019-12-22 15:58:44+00:00,2020-01-10 11:41:16+00:00,-33.923426666666664,26.07982833333333,0,451.70888888888885,Orient Union,Bulk Carrier,2011,79754,229.0,32.26,In Service,Hong Kong,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,5/19/2016,08/11/2021
633,633,9469508,2019-08-26 15:59:41+00:00,2019-09-12 02:01:07+00:00,-33.936173333333336,26.15605666666667,0,394.02388888888885,Adam I,Bulk Carrier,2010,79775,229.0,32.26,In Service,Malta,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,6/30/2020,6/29/2025
634,634,9469510,2019-04-02 22:55:12+00:00,2019-04-16 15:51:51+00:00,2.830325,90.54190666666666,0,328.94416666666666,Giorgakis,Bulk Carrier,2011,79791,229.0,32.26,In Service,Malta,7.0,7.0,Fujian Crown Ocean,China P.R.,14.58,3/21/2016,3/20/2021
635,635,9470064,2019-11-05 15:56:22+00:00,2019-11-23 06:31:02+00:00,-35.98177000000001,20.295511666666666,0,422.5777777777778,Cerba,Bulk Carrier,2010,80370,228.96,32.24,In Service,Turkey,7.0,7.0,STX SB (Jinhae),South Korea,14.47,10/05/2015,01/04/2021
636,636,9470492,2019-05-09 01:43:10+00:00,2019-05-22 23:40:01+00:00,5.174268333333333,93.54853666666666,0,333.9475,Vitaocean,Bulk Carrier,2013,82250,228.99,32.26,In Service,Panama,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,07/11/2018,7/29/2023
637,637,9470492,2019-07-01 07:50:33+00:00,2019-07-18 07:07:23+00:00,-35.643096666666665,18.574966666666672,0,407.2805555555556,Vitaocean,Bulk Carrier,2013,82250,228.99,32.26,In Service,Panama,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,07/11/2018,7/29/2023
638,638,9470507,2019-11-09 23:59:53+00:00,2019-11-28 13:27:32+00:00,-34.746091666666665,17.794566666666668,0,445.46083333333326,Ionic Kleos,Bulk Carrier,2014,82250,228.99,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,05/03/2019,03/06/2024
639,639,9470507,2019-12-22 07:07:16+00:00,2020-01-04 23:55:07+00:00,6.086473333333332,90.69457,0,328.7975,Ionic Kleos,Bulk Carrier,2014,82250,228.99,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,05/03/2019,03/06/2024
640,640,9470507,2020-02-04 23:56:53+00:00,2020-02-18 21:14:49+00:00,-35.46956833333333,28.91876833333333,0,333.2988888888889,Ionic Kleos,Bulk Carrier,2014,82250,228.99,32.26,In Service,Marshall Is.,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,05/03/2019,03/06/2024
641,641,9471240,2019-04-15 23:42:21+00:00,2019-05-02 15:22:00+00:00,-35.9921,28.29628333333333,0,399.66083333333336,Darya Jyoti,Bulk Carrier,2010,80545,229.0,32.24,In Service,Hong Kong,7.0,7.0,STX SB (Jinhae),South Korea,14.45,5/14/2015,11/30/2020
642,642,9471240,2019-07-20 15:57:50+00:00,2019-08-08 15:28:20+00:00,-35.12971666666667,19.15,0,455.50833333333327,Darya Jyoti,Bulk Carrier,2010,80545,229.0,32.24,In Service,Hong Kong,7.0,7.0,STX SB (Jinhae),South Korea,14.45,5/14/2015,11/30/2020
643,643,9471264,2019-10-06 06:19:05+00:00,2019-10-25 23:53:05+00:00,5.9322,95.62735,0,473.56666666666666,Infinity,Bulk Carrier,2010,80282,229.0,32.24,In Service,Greece,7.0,7.0,STX SB (Jinhae),South Korea,14.45,10/06/2020,5/26/2025
644,644,9471276,2019-04-30 15:46:34+00:00,2019-05-17 15:38:01+00:00,-35.758233333333344,27.90231666666667,0,407.8575,Intuition,Bulk Carrier,2011,80387,229.0,32.24,In Service,Greece,7.0,7.0,STX SB (Jinhae),South Korea,14.45,5/20/2016,08/08/2021
645,645,9473121,2019-06-06 07:42:46+00:00,2019-06-27 14:57:28+00:00,-35.220758333333336,18.49353333333333,0,511.245,Nikolaos,Bulk Carrier,2009,75539,225.0,32.26,In Service,Liberia,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,10/25/2019,8/16/2024
646,646,9473145,2019-12-14 07:44:44+00:00,2019-12-30 21:43:18+00:00,-35.229868333333336,18.361201666666666,0,397.97611111111115,Glyfada I,Bulk Carrier,2009,75639,225.0,32.26,In Service,Malta,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,04/09/2020,11/23/2024
647,647,9473157,2019-10-04 15:36:22+00:00,2019-10-22 23:21:49+00:00,-35.88487,19.877733333333328,0,439.7575,Samoa,Bulk Carrier,2010,75506,225.0,32.26,In Service,Malta,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,3/16/2020,01/04/2025
648,648,9473341,2019-07-24 15:37:36+00:00,2019-08-13 00:48:06+00:00,-33.765771666666666,17.762385000000005,0,465.175,Captain Tassos D,Bulk Carrier,2011,75035,225.0,32.26,In Service,Liberia,7.0,7.0,Jinglu Shipyard,China P.R.,14.2,06/09/2016,06/09/2021
649,649,9474682,2019-06-24 23:55:35+00:00,2019-07-15 14:19:55+00:00,-35.19453166666667,18.779546666666672,0,494.4055555555556,Flag Zannis,Bulk Carrier,2014,79167,229.2,32.26,In Service,Panama,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,09/12/2019,09/11/2024
650,650,9474682,2019-09-21 05:51:22+00:00,2019-10-07 07:54:10+00:00,4.827023333333333,93.58882166666666,0,386.04666666666674,Flag Zannis,Bulk Carrier,2014,79167,229.2,32.26,In Service,Panama,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,09/12/2019,09/11/2024
651,651,9474682,2019-11-25 23:59:24+00:00,2019-12-12 04:53:54+00:00,-34.95769666666666,18.112070000000006,0,388.90833333333336,Flag Zannis,Bulk Carrier,2014,79167,229.2,32.26,In Service,Panama,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,09/12/2019,09/11/2024
652,652,9474682,2019-12-28 04:53:55+00:00,2020-01-12 07:52:36+00:00,5.6786949999999985,94.1208,0,362.97805555555567,Flag Zannis,Bulk Carrier,2014,79167,229.2,32.26,In Service,Panama,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,09/12/2019,09/11/2024
653,653,9474694,2019-07-30 02:14:42+00:00,2019-08-14 07:58:18+00:00,5.9503949999999985,95.678315,0,365.72666666666674,CIC Epos,Bulk Carrier,2014,79528,229.0,32.26,In Service,Marshall Is.,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,7/19/2019,10/13/2024
654,654,9474694,2019-10-06 15:42:34+00:00,2019-10-22 23:59:34+00:00,-35.464345,17.747621666666667,0,392.28333333333336,CIC Epos,Bulk Carrier,2014,79528,229.0,32.26,In Service,Marshall Is.,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,7/19/2019,10/13/2024
655,655,9474694,2019-11-09 11:11:01+00:00,2019-11-23 23:56:50+00:00,4.986861666666667,93.82616166666666,0,348.7636111111111,CIC Epos,Bulk Carrier,2014,79528,229.0,32.26,In Service,Marshall Is.,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,7/19/2019,10/13/2024
656,656,9474711,2019-08-14 07:59:48+00:00,2019-08-30 23:28:28+00:00,-34.55407333333333,18.771378333333328,0,399.47777777777776,Flag Lama,Bulk Carrier,2017,80891,229.0,32.26,In Service,Marshall Is.,7.0,7.0,COSCO Dalian SY,China P.R.,14.45,5/15/2017,5/14/2022
657,657,9474723,2019-05-07 19:50:33+00:00,2019-05-21 07:58:43+00:00,6.230106666666668,95.46893166666666,0,324.1361111111111,Nikolas D,Bulk Carrier,2018,80902,229.0,32.26,Idle,Panama,7.0,7.0,COSCO Dalian SY,China P.R.,14.45,01/09/2018,01/08/2023
658,658,9476953,2019-05-09 23:53:18+00:00,2019-05-27 05:55:59+00:00,-35.72188333333333,18.4924,0,414.0447222222222,Santa Barbara,Bulk Carrier,2011,76361,225.0,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.1,08/08/2016,09/06/2021
659,659,9476953,2019-09-30 12:59:47+00:00,2019-10-14 07:45:45+00:00,4.3468,92.23901666666669,0,330.7661111111111,Santa Barbara,Bulk Carrier,2011,76361,225.0,32.26,In Service,Panama,7.0,7.0,Oshima Shipbuilding,Japan,14.1,08/08/2016,09/06/2021
660,660,9478200,2019-12-30 23:52:22+00:00,2020-01-19 06:00:32+00:00,-35.22428333333333,18.967171666666665,0,462.1361111111111,Jag Aarati,Bulk Carrier,2011,80677,229.0,32.24,In Service,India,7.0,7.0,STX SB (Jinhae),South Korea,14.45,2/25/2016,2/24/2021
661,661,9479319,2019-06-03 14:39:53+00:00,2019-06-18 07:54:54+00:00,4.3711400000000005,92.18703666666669,0,353.2502777777778,Nord Venus,Bulk Carrier,2011,80655,224.9,32.26,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,14.4,4/30/2016,6/28/2021
662,662,9479319,2019-07-18 23:58:58+00:00,2019-08-03 06:42:39+00:00,-34.852925,18.727876666666667,0,366.72805555555567,Nord Venus,Bulk Carrier,2011,80655,224.9,32.26,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,14.4,4/30/2016,6/28/2021
663,663,9479319,2019-09-05 23:21:27+00:00,2019-09-19 15:44:44+00:00,5.588206666666666,93.82890833333332,0,328.38805555555564,Nord Venus,Bulk Carrier,2011,80655,224.9,32.26,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,14.4,4/30/2016,6/28/2021
664,664,9479319,2019-11-16 15:59:23+00:00,2019-12-02 14:39:30+00:00,-33.83540166666667,26.72433166666667,0,382.66861111111115,Nord Venus,Bulk Carrier,2011,80655,224.9,32.26,In Service,Panama,7.0,7.0,Universal SB Maizuru,Japan,14.4,4/30/2016,6/28/2021
665,665,9479321,2019-07-21 15:42:07+00:00,2019-08-07 16:21:04+00:00,-34.51554,26.03151833333333,2,408.6491666666666,KM Singapore,Bulk Carrier,2013,80559,225.0,32.26,In Service,Liberia,7.0,7.0,JMU Maizuru Shipyard,Japan,14.4,02/03/2018,3/13/2023
666,666,9479321,2020-02-11 23:47:34+00:00,2020-02-27 14:28:13+00:00,-35.34863166666667,31.545386666666666,0,374.6775,KM Singapore,Bulk Carrier,2013,80559,225.0,32.26,In Service,Liberia,7.0,7.0,JMU Maizuru Shipyard,Japan,14.4,02/03/2018,3/13/2023
667,667,9479333,2019-06-03 15:59:24+00:00,2019-06-20 23:08:25+00:00,-34.67464833333333,25.13624166666667,0,415.1502777777778,KM Shanghai,Bulk Carrier,2014,80545,224.9,32.26,In Service,Liberia,7.0,7.0,JMU Maizuru Shipyard,Japan,14.4,3/21/2019,3/24/2024
668,668,9480540,2019-04-17 23:57:26+00:00,2019-05-04 13:57:07+00:00,-34.02956666666667,26.46047666666667,0,397.9947222222222,MBA Giuseppe,Bulk Carrier,2010,82256,228.99,32.26,In Service,Italy,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,06/12/2020,5/30/2025
669,669,9480540,2020-01-12 13:20:37+00:00,2020-01-28 07:40:34+00:00,5.555961666666668,94.187645,0,378.3325,MBA Giuseppe,Bulk Carrier,2010,82256,228.99,32.26,In Service,Italy,7.0,7.0,Tsuneishi Zhoushan,China P.R.,14.43,06/12/2020,5/30/2025
670,670,9481441,2020-01-20 23:52:15+00:00,2020-02-07 07:10:57+00:00,-34.89903333333333,17.7937,0,415.31166666666667,Golden Empress,Bulk Carrier,2010,79463,229.0,32.26,In Service,Hong Kong,7.0,7.0,Jinhai Heavy Ind,China P.R.,14.6,9/29/2015,12/01/2020
671,671,9483499,2019-10-01 23:58:24+00:00,2019-10-21 23:49:24+00:00,-33.9335,26.51231666666667,0,479.85,Globe Danae,Bulk Carrier,2010,80306,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.47,3/15/2020,3/14/2025
672,672,9483542,2019-06-25 15:59:52+00:00,2019-07-14 22:56:40+00:00,-35.275366666666656,18.610205,0,462.94666666666666,Aeolian Heritage,Bulk Carrier,2011,80650,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.45,11/27/2015,01/04/2021
673,673,9483542,2019-10-24 15:54:57+00:00,2019-11-12 01:52:37+00:00,-35.88065,17.902008333333335,0,441.96111111111117,Aeolian Heritage,Bulk Carrier,2011,80650,229.0,32.24,In Service,Marshall Is.,7.0,7.0,STX SB (Jinhae),South Korea,14.45,11/27/2015,01/04/2021
674,674,9485021,2019-04-16 14:55:55+00:00,2019-04-30 07:41:19+00:00,3.987868333333333,91.989975,0,328.75666666666666,Crimson Empress,Bulk Carrier,2014,82250,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,8/19/2019,7/15/2024
675,675,9485021,2019-06-03 15:47:54+00:00,2019-06-21 20:47:15+00:00,-35.06849166666667,19.147643333333328,0,436.98916666666673,Crimson Empress,Bulk Carrier,2014,82250,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,8/19/2019,7/15/2024
676,676,9485021,2019-12-29 07:53:29+00:00,2020-01-15 15:49:38+00:00,-35.15018666666667,18.99571,0,415.9358333333333,Crimson Empress,Bulk Carrier,2014,82250,228.99,32.26,In Service,Singapore,7.0,7.0,Tsuneishi Tadotsu SB,Japan,14.43,8/19/2019,7/15/2024
677,677,9487615,2019-09-02 15:59:50+00:00,2019-09-24 23:07:22+00:00,-34.598045,18.730486666666668,0,535.1255555555556,Aphrodite L,Bulk Carrier,2011,81365,229.0,32.25,Idle,Liberia,7.0,7.0,Hyundai Samho HI,South Korea,14.52,12/06/2016,8/25/2021
678,678,9487627,2019-09-01 23:55:09+00:00,2019-09-23 05:43:10+00:00,-35.349176666666665,18.05359,0,509.8002777777778,Athina L,Bulk Carrier,2011,81358,229.0,32.25,In Service,Liberia,7.0,7.0,Hyundai Samho HI,South Korea,14.52,03/11/2017,10/10/2021
679,679,9488475,2019-06-03 15:43:24+00:00,2019-06-20 14:15:25+00:00,-33.53208333333333,30.48958333333333,0,406.53361111111116,Wen Zhu Hai,Bulk Carrier,2008,76611,225.0,32.26,In Service,China P.R.,7.0,7.0,SCS Shipbuilding,China P.R.,14.2,7/30/2018,9/17/2023
680,680,9488803,2019-10-09 05:15:10+00:00,2019-10-23 07:58:50+00:00,3.228506666666666,90.59694833333332,0,338.72777777777776,Rainbow N,Bulk Carrier,2011,79602,229.0,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.62,6/15/2016,09/12/2021
681,681,9489041,2019-09-05 05:37:45+00:00,2019-09-18 07:58:32+00:00,5.376236666666666,94.35045333333332,0,314.3463888888889,Sunny Young,Bulk Carrier,2011,81967,229.0,32.26,In Service,Marshall Is.,7.0,7.0,Daewoo (DSME),South Korea,14.52,12/17/2015,12/16/2020
682,682,9490117,2019-10-08 15:55:02+00:00,2019-10-23 23:34:01+00:00,-35.72574,28.953216666666666,0,367.64972222222224,Spring Warbler,Bulk Carrier,2012,78400,225.0,32.24,In Service,Panama,7.0,7.0,Sanoyas Shipbuilding,Japan,14.5,04/07/2020,3/30/2025
683,683,9490454,2019-07-31 23:54:34+00:00,2019-08-19 06:38:13+00:00,-34.98457333333333,18.24137,0,438.7275,Elinda Mare,Bulk Carrier,2010,79648,228.97,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.62,12/11/2015,12/13/2020
684,684,9490466,2019-04-24 23:59:34+00:00,2019-05-13 13:57:44+00:00,-33.91901,25.87431166666667,0,445.9694444444444,Unity N,Bulk Carrier,2011,79642,228.97,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.62,07/02/2020,6/25/2025
685,685,9490466,2019-09-09 22:27:39+00:00,2019-09-23 15:45:46+00:00,3.5718283333333334,91.38376333333332,0,329.3019444444444,Unity N,Bulk Carrier,2011,79642,228.97,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.62,07/02/2020,6/25/2025
686,686,9490466,2019-11-21 07:45:04+00:00,2019-12-10 05:40:14+00:00,-35.47195333333333,18.645336666666665,0,453.91944444444437,Unity N,Bulk Carrier,2011,79642,228.97,32.26,In Service,Marshall Is.,7.0,7.0,New Century SB,China P.R.,14.62,07/02/2020,6/25/2025
687,687,9491288,2019-05-13 07:53:29+00:00,2019-06-01 06:37:59+00:00,-34.75211333333333,18.111651666666667,0,454.74166666666673,San George,Bulk Carrier,2011,80480,229.0,32.26,In Service,Marshall Is.,7.0,7.0,SPP Tongyoung SY,South Korea,14.47,12/08/2018,9/15/2021
688,688,9491288,2019-09-01 15:54:45+00:00,2019-09-21 15:15:56+00:00,-35.267986666666665,18.782723333333333,0,479.35305555555567,San George,Bulk Carrier,2011,80480,229.0,32.26,In Service,Marshall Is.,7.0,7.0,SPP Tongyoung SY,South Korea,14.47,12/08/2018,9/15/2021
689,689,9491288,2019-10-10 02:20:19+00:00,2019-10-25 07:55:53+00:00,6.019281666666667,95.504055,0,365.59277777777777,San George,Bulk Carrier,2011,80480,229.0,32.26,In Service,Marshall Is.,7.0,7.0,SPP Tongyoung SY,South Korea,14.47,12/08/2018,9/15/2021
690,690,9491288,2019-11-30 15:57:03+00:00,2019-12-18 14:40:35+00:00,-35.79520833333333,22.794896666666666,0,430.7255555555557,San George,Bulk Carrier,2011,80480,229.0,32.26,In Service,Marshall Is.,7.0,7.0,SPP Tongyoung SY,South Korea,14.47,12/08/2018,9/15/2021
691,691,9492074,2019-09-05 07:29:38+00:00,2019-09-25 13:28:25+00:00,-34.833725,17.713318333333333,0,485.9797222222222,Anastasia K,Bulk Carrier,2011,78882,229.0,32.27,In Service,Bahamas,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,4/15/2016,4/14/2021
692,692,9492074,2019-11-15 15:59:50+00:00,2019-12-01 14:59:51+00:00,-33.923161666666665,26.1696,0,383.0002777777778,Anastasia K,Bulk Carrier,2011,78882,229.0,32.27,In Service,Bahamas,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,4/15/2016,4/14/2021
693,693,9492086,2019-10-13 07:59:37+00:00,2019-10-30 03:21:46+00:00,-33.79163166666667,26.96187166666667,0,403.36916666666673,Diane,Bulk Carrier,2011,78992,229.04,32.27,In Service,Bahamas,7.0,7.0,COSCO Dalian SY,China P.R.,14.62,09/05/2016,09/04/2021
694,694,9492517,2019-06-08 21:32:24+00:00,2019-06-23 15:47:22+00:00,3.9537216666666666,91.90094166666668,0,354.2494444444445,Good Luck,Bulk Carrier,2011,75031,225.0,32.26,In Service,Liberia,7.0,7.0,Jinglu Shipyard,China P.R.,14.2,5/24/2016,06/04/2021
695,695,9492517,2019-08-09 15:58:54+00:00,2019-08-29 13:16:12+00:00,-34.06074333333333,18.181395,0,477.28833333333336,Good Luck,Bulk Carrier,2011,75031,225.0,32.26,In Service,Liberia,7.0,7.0,Jinglu Shipyard,China P.R.,14.2,5/24/2016,06/04/2021
696,696,9492725,2019-07-30 07:48:17+00:00,2019-08-17 13:41:26+00:00,-35.073045,17.874911666666666,0,437.88583333333327,Peace,Bulk Carrier,2011,75597,225.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,9/29/2016,9/18/2021
697,697,9492725,2019-09-14 23:24:01+00:00,2019-09-27 07:35:45+00:00,3.1715883333333332,90.92437666666666,0,296.1955555555556,Peace,Bulk Carrier,2011,75597,225.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,9/29/2016,9/18/2021
698,698,9492725,2019-11-04 15:55:21+00:00,2019-11-21 22:08:01+00:00,-35.27725,18.665811666666666,0,414.21111111111117,Peace,Bulk Carrier,2011,75597,225.0,32.26,In Service,Hong Kong,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,9/29/2016,9/18/2021
699,699,9493511,2019-06-09 06:52:46+00:00,2019-06-24 07:46:36+00:00,4.522166666666666,93.14072333333333,0,360.89722222222224,Maroulio S,Bulk Carrier,2010,75597,225.0,32.26,In Service,Liberia,7.0,7.0,Jiangnan SY Group,China P.R.,14.2,9/30/2020,06/08/2025
