,Unnamed: 0,Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,UnderwayCount,WaitingCount,MooredCount,OtherCount,FinishedCount,name,type,built,dwt,loa,beam,status,flagState,holdsTotal,hatchesToNo,shipBuilder,shipBuilderCountry,draughtMeters,lastHullSurveyDate,hullSurveyDueDate
1319,1319,9595424,2019-07-13 07:58:26+00:00,-20.097281666666667,118.58768333333332,1,2 days 00:00:21.000000000,69,15,28,0,869,Shagang Haili,Bulk Carrier,2011,207725,299.7,50.0,In Service,Liberia,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/18/2016,08/09/2021
1320,1320,9595424,2019-09-01 07:57:39+00:00,-20.078423333333333,118.60249166666668,1,5 days 16:01:01.000000000,67,15,25,0,1263,Shagang Haili,Bulk Carrier,2011,207725,299.7,50.0,In Service,Liberia,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/18/2016,08/09/2021
1321,1321,9595424,2019-10-22 07:57:19+00:00,-20.123635,118.51561,1,3 days 15:59:46.000000000,63,27,38,0,1635,Shagang Haili,Bulk Carrier,2011,207725,299.7,50.0,In Service,Liberia,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/18/2016,08/09/2021
1322,1322,9595424,2019-12-02 07:58:40+00:00,-20.083353333333328,118.58781,1,3 days 23:59:08.000000000,55,29,29,0,1955,Shagang Haili,Bulk Carrier,2011,207725,299.7,50.0,In Service,Liberia,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/18/2016,08/09/2021
1323,1323,9595424,2020-01-21 23:59:15+00:00,-20.138123333333333,118.54168166666666,1,5 days 15:58:53.000000000,51,38,27,0,2355,Shagang Haili,Bulk Carrier,2011,207725,299.7,50.0,In Service,Liberia,9.0,9.0,Universal SB (Tsu),Japan,18.23,6/18/2016,08/09/2021
1324,1324,9595591,2020-01-04 15:03:36+00:00,-20.098685,118.5112,1,5 days 08:54:38.000000000,63,24,29,0,2232,Shagang Hongfa,Bulk Carrier,2011,179461,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,08/08/2016,09/04/2021
1325,1325,9595591,2020-02-10 15:52:37+00:00,-20.069473333333328,118.59481,1,5 days 08:04:50.000000000,25,40,25,0,2487,Shagang Hongfa,Bulk Carrier,2011,179461,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,08/08/2016,09/04/2021
1326,1326,9595606,2019-05-23 15:58:36+00:00,-20.111208333333334,118.565495,1,3 days 00:01:09.000000000,52,34,30,0,451,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1327,1327,9595606,2019-06-30 23:58:01+00:00,-20.106265,118.57887333333332,1,1 days 16:00:09.000000000,73,27,28,0,781,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1328,1328,9595606,2019-08-04 07:58:32+00:00,-20.109553333333334,118.57730333333332,1,1 days 07:58:28.000000000,62,23,27,0,1035,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1329,1329,9595606,2019-09-12 23:59:42+00:00,-20.107413333333334,118.58059,1,1 days 15:59:02.000000000,68,15,30,0,1349,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1330,1330,9595606,2019-10-18 23:59:24+00:00,-20.104573333333327,118.57729833333332,0,1 days 08:00:32.000000000,67,32,37,0,1610,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1331,1331,9595606,2019-11-24 15:59:03+00:00,-20.118611666666666,118.59029833333334,0,0 days 07:59:19.000000000,66,24,23,0,1897,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1332,1332,9595606,2020-02-16 23:58:19+00:00,-20.10693833333333,118.51285,1,4 days 07:59:14.000000000,12,41,14,0,2547,Shagang Hongchang,Bulk Carrier,2011,179469,291.97,45.0,In Service,Liberia,9.0,9.0,Hyundai HI (Gunsan),South Korea,18.22,7/29/2016,9/19/2021
1333,1333,9595905,2019-03-28 07:59:38+00:00,-20.106825,118.59522333333334,1,6 days 07:57:35.000000000,4,28,14,0,5,Federal Swift,Bulk Carrier,2012,37140,189.99,28.31,In Service,Marshall Is.,5.0,5.0,Zhejiang Ouhua SB,China P.R.,10.5,5/17/2017,5/16/2022
1334,1334,9597185,2019-04-12 07:56:58+00:00,-20.11231,118.57706,1,3 days 00:01:11.000000000,22,22,22,0,120,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1335,1335,9597185,2019-05-19 07:59:23+00:00,-20.106573333333333,118.62985833333332,1,1 days 08:00:11.000000000,50,26,24,0,421,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1336,1336,9597185,2019-09-14 23:58:26+00:00,-20.122571666666666,118.60676166666669,1,3 days 00:00:05.000000000,65,18,30,0,1362,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1337,1337,9597185,2019-10-19 15:56:53+00:00,-20.098978333333328,118.59448666666668,1,2 days 16:02:50.000000000,66,39,36,0,1612,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1338,1338,9597185,2019-11-22 07:58:56+00:00,-20.081921666666666,118.63624833333333,1,1 days 00:00:30.000000000,64,18,26,0,1878,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1339,1339,9597185,2019-12-26 07:58:53+00:00,-20.099973333333327,118.52779166666667,1,1 days 07:59:54.000000000,63,26,25,0,2159,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1340,1340,9597185,2020-01-27 23:59:48+00:00,-20.09023,118.529225,1,6 days 23:57:53.000000000,42,35,27,0,2402,Edward N,Bulk Carrier,2011,176216,291.95,45.0,In Service,Liberia,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,11/15/2015,01/04/2021
1341,1341,9597848,2019-06-24 07:58:52+00:00,-20.13958,118.50788166666666,1,1 days 23:59:55.000000000,70,37,28,0,719,Partnership,Bulk Carrier,2012,179213,291.97,45.0,In Service,Marshall Is.,9.0,9.0,Hyundai Samho HI,South Korea,18.22,3/16/2017,03/08/2022
1342,1342,9598086,2019-10-26 15:54:53+00:00,-20.106483333333333,118.564875,1,1 days 08:04:10.000000000,67,24,33,0,1670,Panvision,Bulk Carrier,2011,28253,169.37,27.2,In Service,Liberia,5.0,5.0,Shimanami Shipyard,Japan,9.82,6/29/2016,5/25/2021
1343,1343,9598311,2019-08-30 23:57:25+00:00,-20.065508333333334,118.57254166666668,1,1 days 16:01:20.000000000,68,16,29,0,1247,Bulk Philippines,Bulk Carrier,2011,95712,234.98,38.0,In Service,Panama,7.0,7.0,Imabari SB Marugame,Japan,14.47,8/26/2016,10/25/2021
1344,1344,9598701,2019-09-29 23:57:38+00:00,-20.081633333333333,118.60891666666667,1,4 days 00:00:36.000000000,67,32,27,0,1476,ESL Seal,Bulk Carrier,2011,175851,291.8,45.0,In Service,Liberia,9.0,9.0,Jinhai Heavy Ind,China P.R.,18.25,11/08/2016,11/13/2021
1345,1345,9599573,2019-11-28 07:58:12+00:00,-20.121185,118.56644166666666,1,2 days 00:01:28.000000000,62,23,23,0,1927,Ocean Diamond,Bulk Carrier,2012,93025,229.17,38.0,In Service,Hong Kong,7.0,7.0,COSCO Dalian SY,China P.R.,14.9,01/10/2017,01/09/2022
1346,1346,9599602,2019-10-28 23:58:41+00:00,-20.115931666666672,118.52578,0,0 days 15:59:00.000000000,68,19,40,0,1685,Ocean Emerald,Bulk Carrier,2012,92950,229.2,38.0,In Service,Hong Kong,7.0,7.0,COSCO Dalian SY,China P.R.,14.9,3/15/2017,3/14/2022
1347,1347,9600425,2019-07-25 23:59:56+00:00,-20.12021333333333,118.54159833333334,1,3 days 23:59:02.000000000,59,24,28,0,962,Max Warrior,Bulk Carrier,2014,205361,299.95,50.0,In Service,Liberia,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,7/30/2019,7/29/2024
1348,1348,9600437,2019-03-26 15:57:36+00:00,-20.108541666666667,118.53953833333334,1,1 days 00:00:23.000000000,0,1,0,0,1,Ever Shine,Bulk Carrier,2015,205471,299.95,50.0,In Service,Singapore,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,9/22/2020,9/17/2025
1349,1349,9600437,2019-05-02 23:57:29+00:00,-20.082463333333333,118.57819333333332,1,4 days 16:00:07.000000000,36,31,27,0,285,Ever Shine,Bulk Carrier,2015,205471,299.95,50.0,In Service,Singapore,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,9/22/2020,9/17/2025
1350,1350,9600437,2019-06-15 07:56:55+00:00,-20.11899,118.60116833333332,1,8 days 16:02:37.000000000,70,25,31,0,640,Ever Shine,Bulk Carrier,2015,205471,299.95,50.0,In Service,Singapore,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,9/22/2020,9/17/2025
1351,1351,9600437,2019-07-31 23:59:51+00:00,-20.09627,118.56336,1,0 days 07:59:49.000000000,59,23,26,0,1011,Ever Shine,Bulk Carrier,2015,205471,299.95,50.0,In Service,Singapore,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,9/22/2020,9/17/2025
1352,1352,9600437,2020-01-04 07:59:45+00:00,-20.11299333333333,118.59181833333334,1,1 days 23:59:07.000000000,63,23,29,0,2232,Ever Shine,Bulk Carrier,2015,205471,299.95,50.0,In Service,Singapore,9.0,9.0,Qidong Daoda HI,China P.R.,18.25,9/22/2020,9/17/2025
1353,1353,9603362,2019-03-28 15:59:39+00:00,-20.120926666666666,118.54142,1,0 days 15:58:18.000000000,2,32,16,0,5,Cape Eternity,Bulk Carrier,2011,207855,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/08/2016,10/24/2021
1354,1354,9603362,2019-04-24 23:59:27+00:00,-20.091193333333333,118.53744333333331,1,14 days 23:59:49.000000000,31,39,23,0,224,Cape Eternity,Bulk Carrier,2011,207855,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/08/2016,10/24/2021
1355,1355,9603362,2019-08-17 07:57:24+00:00,-20.068145,118.63093666666668,1,1 days 08:00:15.000000000,66,25,25,0,1140,Cape Eternity,Bulk Carrier,2011,207855,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/08/2016,10/24/2021
1356,1356,9603362,2019-09-17 07:59:34+00:00,-20.119046666666666,118.50926666666666,1,2 days 08:00:24.000000000,66,24,26,0,1384,Cape Eternity,Bulk Carrier,2011,207855,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/08/2016,10/24/2021
1357,1357,9603362,2019-11-17 15:59:20+00:00,-20.094333333333328,118.56716666666668,0,7 days 23:59:30.000000000,66,25,24,0,1841,Cape Eternity,Bulk Carrier,2011,207855,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/08/2016,10/24/2021
1358,1358,9603374,2019-12-08 15:58:48+00:00,-20.106273333333334,118.568085,1,7 days 08:00:24.000000000,59,27,28,0,2009,Cape Cosmos,Bulk Carrier,2011,207870,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,10/27/2016,12/12/2021
1359,1359,9603386,2019-06-04 23:59:01+00:00,-20.122125,118.57385333333332,1,2 days 15:59:01.000000000,59,26,31,0,554,Cape Universe,Bulk Carrier,2012,207856,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,12/05/2016,1/17/2022
1360,1360,9603386,2019-09-29 15:57:10+00:00,-20.117925,118.52745,1,1 days 08:02:22.000000000,65,30,28,0,1474,Cape Universe,Bulk Carrier,2012,207856,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,12/05/2016,1/17/2022
1361,1361,9603386,2019-11-04 07:53:30+00:00,-20.097023333333333,118.63161666666667,1,4 days 16:04:05.000000000,66,20,38,0,1733,Cape Universe,Bulk Carrier,2012,207856,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,12/05/2016,1/17/2022
1362,1362,9603386,2019-12-12 07:57:19+00:00,-20.081368333333334,118.57569333333332,1,1 days 16:01:15.000000000,60,17,28,0,2038,Cape Universe,Bulk Carrier,2012,207856,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,12/05/2016,1/17/2022
1363,1363,9603386,2020-01-21 23:57:28+00:00,-20.080255,118.63548166666666,1,2 days 08:02:05.000000000,51,36,29,0,2353,Cape Universe,Bulk Carrier,2012,207856,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,12/05/2016,1/17/2022
1364,1364,9603398,2019-11-16 07:57:00+00:00,-20.06645,118.61894666666667,1,8 days 00:01:57.000000000,66,19,26,0,1826,Cape Rainbow,Bulk Carrier,2012,207886,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,2/23/2017,03/06/2022
1365,1365,9603403,2019-10-01 15:59:12+00:00,-20.122248333333328,118.57360833333334,1,0 days 08:00:36.000000000,66,28,33,0,1492,Ototachibana,Bulk Carrier,2012,207964,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/10/2017,4/16/2022
1366,1366,9603415,2019-04-08 07:59:59+00:00,-20.12296,118.560455,0,0 days 07:58:38.000000000,16,13,18,0,90,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1367,1367,9603415,2019-05-19 23:57:19+00:00,-20.08521,118.61923333333333,1,1 days 00:02:29.000000000,53,31,23,0,423,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1368,1368,9603415,2019-06-27 07:58:34+00:00,-20.09546,118.51319,1,2 days 00:00:06.000000000,70,32,31,0,748,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1369,1369,9603415,2019-08-05 15:58:18+00:00,-20.095848333333333,118.56904833333333,1,2 days 15:59:42.000000000,60,22,32,0,1041,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1370,1370,9603415,2019-09-13 23:57:55+00:00,-20.101473333333328,118.52550166666668,1,1 days 16:00:59.000000000,68,21,27,0,1355,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1371,1371,9603415,2019-10-17 23:58:32+00:00,-20.11921,118.58190666666668,1,0 days 16:00:23.000000000,69,29,40,0,1600,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1372,1372,9603415,2019-11-29 23:59:11+00:00,-20.06757,118.60642833333333,1,4 days 07:58:58.000000000,60,23,28,0,1939,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1373,1373,9603415,2020-01-09 23:57:52+00:00,-20.110701666666667,118.58215666666666,1,1 days 08:01:18.000000000,65,27,30,0,2266,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1374,1374,9603415,2020-02-23 15:55:17+00:00,-20.107616666666665,118.62268166666668,1,2 days 08:03:02.000000000,5,38,15,0,2597,Blue Horizon,Bulk Carrier,2012,207867,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,04/12/2017,06/07/2022
1375,1375,9603427,2019-03-26 23:59:30+00:00,-20.117565,118.51192,1,9 days 07:59:48.000000000,3,3,9,0,2,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1376,1376,9603427,2019-05-13 15:59:17+00:00,-20.093791666666668,118.574615,1,1 days 07:59:07.000000000,46,18,25,0,376,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1377,1377,9603427,2019-06-20 23:57:24+00:00,-20.080376666666666,118.51392833333334,1,2 days 07:59:28.000000000,73,29,31,0,688,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1378,1378,9603427,2019-07-31 23:59:19+00:00,-20.104943333333328,118.59177,1,4 days 07:59:48.000000000,56,22,27,0,1010,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1379,1379,9603427,2019-09-11 07:58:44+00:00,-20.121483333333334,118.58827833333334,0,1 days 00:01:09.000000000,69,13,29,0,1338,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1380,1380,9603427,2019-10-23 15:59:59+00:00,-20.120986666666667,118.56963,1,4 days 23:57:59.000000000,66,26,36,0,1650,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1381,1381,9603427,2020-01-29 07:58:32+00:00,-20.074811666666665,118.52758666666666,1,2 days 16:00:16.000000000,39,42,23,0,2412,Clear Horizon,Bulk Carrier,2012,207947,300.0,50.0,In Service,Panama,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,5/19/2017,7/17/2022
1382,1382,9603439,2019-11-16 07:57:48+00:00,-20.121736666666667,118.54146166666666,1,0 days 08:00:47.000000000,66,20,23,0,1829,Cape Azalea,Bulk Carrier,2012,208025,300.0,50.0,In Service,Singapore,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,09/03/2017,8/28/2022
1383,1383,9603439,2020-01-27 23:57:27+00:00,-20.098016666666666,118.58149833333331,1,2 days 16:01:36.000000000,41,35,29,0,2399,Cape Azalea,Bulk Carrier,2012,208025,300.0,50.0,In Service,Singapore,9.0,9.0,Nantong COSCO KHI,China P.R.,18.22,09/03/2017,8/28/2022
1384,1384,9603518,2020-02-18 07:57:53+00:00,-20.09543,118.62255,1,7 days 04:55:57.000000000,11,36,15,0,2557,Spring Wealth,Bulk Carrier,2011,93379,229.2,38.0,In Service,Hong Kong,7.0,7.0,Jiangsu New YZJ,China P.R.,14.9,8/30/2016,10/19/2021
1385,1385,9604976,2019-04-25 07:59:42+00:00,-20.112223333333333,118.61557833333332,1,2 days 15:58:16.000000000,33,43,21,0,226,Frontier Unity,Bulk Carrier,2012,181415,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,12/30/2015,12/29/2020
1386,1386,9604976,2019-06-04 07:55:00+00:00,-20.069096666666667,118.61388166666669,1,1 days 08:04:13.000000000,60,22,31,0,547,Frontier Unity,Bulk Carrier,2012,181415,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,12/30/2015,12/29/2020
1387,1387,9604976,2019-07-14 07:58:34+00:00,-20.082568333333327,118.53449,1,10 days 16:00:21.000000000,69,17,27,0,878,Frontier Unity,Bulk Carrier,2012,181415,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,12/30/2015,12/29/2020
1388,1388,9604988,2019-04-17 23:59:47+00:00,-20.093031666666672,118.632545,1,2 days 07:59:51.000000000,25,40,20,0,168,Pacific Treasure,Bulk Carrier,2011,181458,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,11/12/2016,11/14/2021
1389,1389,9604988,2019-05-23 07:58:44+00:00,-20.093923333333333,118.507505,1,2 days 07:58:30.000000000,53,33,27,0,451,Pacific Treasure,Bulk Carrier,2011,181458,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,11/12/2016,11/14/2021
1390,1390,9604988,2019-07-02 07:59:29+00:00,-20.12166,118.599665,1,2 days 07:57:38.000000000,71,22,29,0,792,Pacific Treasure,Bulk Carrier,2011,181458,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,11/12/2016,11/14/2021
1391,1391,9604988,2019-11-26 07:57:28+00:00,-20.093161666666667,118.57890333333332,1,4 days 07:59:41.000000000,64,25,22,0,1909,Pacific Treasure,Bulk Carrier,2011,181458,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,11/12/2016,11/14/2021
1392,1392,9604988,2019-12-31 15:57:22+00:00,-20.12271,118.60839666666666,1,0 days 23:59:57.000000000,65,24,28,0,2202,Pacific Treasure,Bulk Carrier,2011,181458,291.98,45.0,In Service,Panama,9.0,9.0,Koyo Dock,Japan,18.24,11/12/2016,11/14/2021
1393,1393,9605487,2019-04-16 23:54:00+00:00,-20.123661666666667,118.53847166666668,1,2 days 08:04:13.000000000,26,38,24,0,155,Flag Thenia,Bulk Carrier,2013,176532,292.0,45.0,In Service,Malta,9.0,9.0,SCS Shipbuilding,China P.R.,18.3,3/21/2018,5/22/2023
1394,1394,9605487,2019-05-19 15:54:27+00:00,-20.13824,118.53829,1,2 days 08:03:55.000000000,52,26,24,0,421,Flag Thenia,Bulk Carrier,2013,176532,292.0,45.0,In Service,Malta,9.0,9.0,SCS Shipbuilding,China P.R.,18.3,3/21/2018,5/22/2023
1395,1395,9605487,2019-07-05 23:59:31+00:00,-20.117488333333334,118.51054666666668,1,1 days 23:57:50.000000000,71,24,32,0,814,Flag Thenia,Bulk Carrier,2013,176532,292.0,45.0,In Service,Malta,9.0,9.0,SCS Shipbuilding,China P.R.,18.3,3/21/2018,5/22/2023
1396,1396,9605487,2019-08-07 07:57:14+00:00,-20.106341666666665,118.51138833333331,1,0 days 08:02:22.000000000,59,22,27,0,1055,Flag Thenia,Bulk Carrier,2013,176532,292.0,45.0,In Service,Malta,9.0,9.0,SCS Shipbuilding,China P.R.,18.3,3/21/2018,5/22/2023
1397,1397,9605487,2019-09-17 23:59:40+00:00,-20.097753333333333,118.595415,1,3 days 15:57:39.000000000,65,23,30,0,1386,Flag Thenia,Bulk Carrier,2013,176532,292.0,45.0,In Service,Malta,9.0,9.0,SCS Shipbuilding,China P.R.,18.3,3/21/2018,5/22/2023
1398,1398,9605700,2019-06-03 06:37:26+00:00,-20.137061666666668,118.532455,1,0 days 17:20:47.000000000,59,26,27,0,541,Herodotus,Bulk Carrier,2012,176000,292.0,45.0,In Service,Greece,9.0,9.0,Shanghai Waigaoqiao,China P.R.,18.3,01/10/2018,10/25/2022
