Imo,RecievedTime,Latitude,Longitude,NavStatus,FullWaitTime,WaitingCount,MooredCount,type,built,dwt,loa,beam,holdsTotal,hatchesToNo,draughtMeters
9425461,2019-11-21 15:59:56+00:00,-20.09420167,118.5941717,1,39.99833333,19,23,Bulk Carrier,2009,169057,287.5,45,9,9,17.7
9591131,2019-09-25 15:59:40+00:00,-20.10535333,118.511075,1,39.99861111,28,28,Ore Carrier,2013,262779,328.05,57,5,5,18.83
9398163,2019-08-09 23:58:20+00:00,-20.07977833,118.5336383,1,39.99888889,19,28,Bulk Carrier,2010,207918,299.7,50,9,9,18.23
9457555,2020-01-22 07:59:38+00:00,-20.06646167,118.62519,1,39.99888889,37,27,Bulk Carrier,2010,169138,289.9,45,9,9,17.8
9738832,2019-08-28 07:59:40+00:00,-20.09393833,118.5808083,1,39.99888889,17,25,Bulk Carrier,2016,181070,291.98,45,9,9,18.24
9446439,2019-09-09 07:59:10+00:00,-20.0964,118.5843,1,39.99972222,19,28,Bulk Carrier,2010,180309,288.93,45,9,9,18.17
9434371,2020-01-07 07:57:45+00:00,-20.11826667,118.6134167,1,40,14,26,Bulk Carrier,2011,179754,292,45,9,9,18.2
9587154,2020-01-15 07:58:57+00:00,-20.129275,118.5296867,1,40.00027778,21,27,Bulk Carrier,2010,32493,179.9,28.4,5,5,10.15
9689677,2019-12-30 23:59:11+00:00,-20.10999333,118.621215,1,40.00027778,23,26,Bulk Carrier,2014,179033,292.26,45,9,9,18.32
9398163,2019-06-05 23:59:32+00:00,-20.09539833,118.5893717,1,40.00055556,27,30,Bulk Carrier,2010,207918,299.7,50,9,9,18.23
9745938,2019-08-29 23:59:36+00:00,-20.09714667,118.54156,1,40.00055556,18,30,Bulk Carrier,2017,209756,300,50,9,9,18.4
9363027,2019-08-09 07:59:31+00:00,-20.12084333,118.5757233,0,40.00138889,22,27,Bulk Carrier,2008,177894,292,45,9,9,18.3
9439618,2019-08-19 15:58:24+00:00,-20.13410833,118.5398367,1,40.00138889,21,25,Bulk Carrier,2011,180168,295,46,9,9,18.1
9482251,2019-08-29 07:57:36+00:00,-20.08070333,118.5762033,1,40.00194444,17,30,Bulk Carrier,2011,182737,292,45,9,9,18.2
9503201,2019-10-12 07:58:18+00:00,-20.1253,118.5135667,1,40.00194444,37,40,Bulk Carrier,2009,179147,292,45,9,9,18.22
9675949,2019-12-31 07:57:26+00:00,-20.06915833,118.574735,1,40.00194444,24,25,Bulk Carrier,2015,216461,306,52,9,9,18.2
9724661,2019-09-02 23:57:19+00:00,-20.12895167,118.5272617,1,40.00194444,15,24,Bulk Carrier,2017,208827,299.95,50,9,9,18.42
9606429,2020-01-03 07:59:00+00:00,-20.08458833,118.5402633,1,40.00222222,22,26,Bulk Carrier,2013,180008,295,46,9,9,18.1
9595606,2019-06-30 23:58:01+00:00,-20.106265,118.5788733,1,40.0025,27,28,Bulk Carrier,2011,179469,291.97,45,9,9,18.22
9500766,2019-09-12 23:57:21+00:00,-20.068705,118.6068033,5,40.00277778,16,29,Bulk Carrier,2012,180643,291.9,45,9,9,18.07
9446465,2019-08-03 15:57:53+00:00,-20.10845,118.6070333,1,40.00305556,24,27,Bulk Carrier,2010,180176,288.93,45,9,9,18.17
9757591,2019-06-03 23:58:46+00:00,-20.08020333,118.58633,1,40.00305556,21,33,Bulk Carrier,2017,208864,299.95,50,9,9,18.42
9759977,2019-09-19 15:57:12+00:00,-20.09457333,118.5435133,1,40.00388889,26,28,Bulk Carrier,2018,209954,299.99,50,9,9,18.43
9469986,2019-05-27 07:59:35+00:00,-20.07925333,118.52145,1,40.00416667,30,32,Bulk Carrier,2012,180189,295,46,9,9,18.1
9614933,2019-11-21 23:59:01+00:00,-20.092955,118.5779167,0,40.00444444,19,26,Bulk Carrier,2012,181429,291.98,45,9,9,18.24
9337169,2019-09-10 23:57:44+00:00,-20.10753333,118.5337667,1,40.00555556,16,26,Bulk Carrier,2008,207923,299.7,50,9,9,18.23
9614933,2019-08-07 15:57:31+00:00,-20.104985,118.5120617,1,40.00583333,25,27,Bulk Carrier,2012,181429,291.98,45,9,9,18.24
9410155,2019-12-15 23:57:05+00:00,-20.06911833,118.591475,1,40.00611111,26,25,Bulk Carrier,2010,178050,292,45,9,9,18.3
9402287,2019-10-31 23:58:56+00:00,-20.1058,118.5683,1,40.00666667,21,40,Bulk Carrier,2009,181383,292,45,9,9,18.18
9420564,2019-09-01 07:58:17+00:00,-20.105065,118.600835,1,40.00694444,16,23,Bulk Carrier,2009,180373,295,46,9,9,18.1
9444546,2020-01-22 15:58:26+00:00,-20.083275,118.6231367,1,40.00694444,39,26,Bulk Carrier,2011,181016,292,45,9,9,18.2
9472282,2019-05-20 15:59:20+00:00,-20.07905333,118.6359217,1,40.00694444,32,26,Bulk Carrier,2009,178032,292,45,9,9,18.3
9753583,2019-05-16 15:59:34+00:00,-20.06415833,118.61478,1,40.00694444,22,25,Ore Carrier,2018,261052,327,57,5,9,18.8
9448009,2019-09-26 07:57:35+00:00,-20.09414,118.56502,1,40.00722222,31,25,Bulk Carrier,2011,175800,291.8,45,9,9,18.25
9767508,2019-04-26 23:59:16+00:00,-20.119935,118.50689,1,40.00777778,40,21,Bulk Carrier,2016,181265,291.98,45,9,9,18.24
9398711,2019-08-25 23:57:14+00:00,-20.08812333,118.5301667,1,40.00805556,17,25,Bulk Carrier,2010,170022,287,45,9,9,17.7
9738155,2019-08-23 07:58:07+00:00,-20.122445,118.5645583,1,40.00833333,21,25,Bulk Carrier,2017,178438,292,45,9,9,16.5
9422081,2019-08-12 23:58:52+00:00,-20.12249333,118.5759933,1,40.00861111,23,28,Bulk Carrier,2009,169021,287.5,45,9,9,17.7
9621314,2019-06-22 23:59:05+00:00,-20.10921,118.574,1,40.00916667,42,27,Ore Carrier,2013,251022,329.95,57,9,9,18.03
9638874,2019-05-18 07:59:09+00:00,-20.09888167,118.5216783,0,40.00944444,25,24,Bulk Carrier,2013,207435,300,50,9,9,18.2
9689689,2019-12-30 23:58:57+00:00,-20.08023,118.6078733,1,40.00944444,23,27,Bulk Carrier,2016,179232,292.26,45,9,9,18.32
9709506,2019-10-03 07:57:18+00:00,-20.106485,118.5157417,1,40.00972222,32,32,Ore Carrier,2015,262582,327,57,5,5,18.8
9546813,2019-08-13 07:57:46+00:00,-20.104495,118.52148,1,40.01027778,23,27,Bulk Carrier,2013,180818,292,45,9,9,18.24
9448009,2019-11-13 07:59:17+00:00,-20.12248167,118.564185,1,40.01111111,21,28,Bulk Carrier,2011,175800,291.8,45,9,9,18.25
9520821,2019-08-28 07:57:41+00:00,-20.13360167,118.5130117,1,40.01111111,18,26,Bulk Carrier,2011,98681,239.99,38,7,7,14.48
9398175,2019-07-24 07:58:59+00:00,-20.107875,118.54243,1,40.01194444,21,27,Ore Carrier,2011,297359,327,55,6,6,21.4
9434412,2019-07-21 15:58:16+00:00,-20.12385,118.60675,1,40.01222222,25,27,Bulk Carrier,2010,180391,292,45,9,9,18.2
9737840,2019-12-17 07:58:29+00:00,-20.066545,118.609405,1,40.01222222,23,25,Bulk Carrier,2016,182503,292,45,9,9,18.18
9516521,2019-11-16 23:58:11+00:00,-20.11972667,118.6185383,1,40.01361111,20,25,Bulk Carrier,2014,207891,300,50,9,9,18.2
9575668,2019-11-03 07:57:43+00:00,-20.110055,118.5800133,1,40.01472222,20,38,Bulk Carrier,2012,175620,291.8,45,9,9,18.25
9531856,2019-09-01 07:58:57+00:00,-20.13780333,118.5371267,1,40.015,16,24,Bulk Carrier,2013,206400,299.7,50,9,9,18.23
9695030,2019-07-06 07:57:38+00:00,-20.10801,118.5357017,1,40.015,25,32,Ore Carrier,2014,262062,325,57,9,9,18.7
9516480,2019-07-18 23:57:48+00:00,-20.08293333,118.6082167,1,40.01527778,15,26,Bulk Carrier,2011,208001,300,50,9,9,18.2
9454577,2019-08-14 07:58:47+00:00,-20.07996,118.5087767,1,40.01555556,28,23,Bulk Carrier,2011,180389,294.47,46,9,9,18.1
9731432,2019-06-22 07:57:10+00:00,-20.08223667,118.534615,1,40.01555556,35,27,Bulk Carrier,2017,207810,299.88,50,9,9,18.5
9474008,2019-09-06 23:57:37+00:00,-20.07966167,118.5396383,1,40.01583333,17,24,Ore Carrier,2011,229126,324.99,52.5,5,5,18.1
9603415,2019-09-13 23:57:55+00:00,-20.10147333,118.5255017,1,40.01638889,21,27,Bulk Carrier,2012,207867,300,50,9,9,18.22
9735189,2019-08-02 15:57:20+00:00,-20.12467667,118.60332,1,40.01722222,20,26,Bulk Carrier,2016,209551,300,50,9,9,18.4
9738832,2019-06-07 23:57:42+00:00,-20.12313333,118.573945,1,40.01722222,22,30,Bulk Carrier,2016,181070,291.98,45,9,9,18.24
9446556,2019-09-20 07:58:00+00:00,-20.07383167,118.521155,1,40.0175,27,27,Bulk Carrier,2011,181605,291.98,45,9,9,18.24
9558713,2020-01-12 15:58:21+00:00,-20.06487667,118.5753967,1,40.0175,24,32,Bulk Carrier,2012,205097,299.9,50,9,9,18.37
9683104,2019-12-28 23:58:08+00:00,-20.10338167,118.52639,1,40.01777778,24,29,Bulk Carrier,2014,207842,299.94,50,9,9,18.27
9522087,2019-06-05 23:57:40+00:00,-20.12371833,118.6015083,1,40.01861111,28,30,Bulk Carrier,2010,179448,292,45,9,9,18.22
9449376,2019-08-21 23:57:47+00:00,-20.10540167,118.6140183,1,40.01916667,20,29,Bulk Carrier,2010,179873,292,45,9,9,18.22
9605700,2020-01-22 23:57:47+00:00,-20.066115,118.57484,1,40.01972222,36,29,Bulk Carrier,2012,176000,292,45,9,9,18.3
9490882,2019-11-23 15:57:34+00:00,-20.0803,118.5925333,1,40.02,25,24,Bulk Carrier,2010,179194,291.97,45,9,9,18.2
9397743,2019-09-22 07:57:35+00:00,-20.13877333,118.5347817,1,40.02027778,27,29,Bulk Carrier,2009,177974,292,45,9,9,18.3
9603386,2019-12-12 07:57:19+00:00,-20.08136833,118.5756933,1,40.02083333,17,28,Bulk Carrier,2012,207856,300,50,9,9,18.22
9300594,2020-01-01 15:57:13+00:00,-20.1235,118.5824667,1,40.02111111,23,26,Bulk Carrier,2005,177005,288.97,45,9,9,17.96
9598311,2019-08-30 23:57:25+00:00,-20.06550833,118.5725417,1,40.02222222,16,29,Bulk Carrier,2011,95712,234.98,38,7,7,14.47
9516533,2019-11-30 07:57:58+00:00,-20.09128167,118.5231533,1,40.02305556,27,26,Bulk Carrier,2014,207811,300,50,9,9,18.2
9501497,2019-12-06 07:57:29+00:00,-20.13637333,118.543075,1,40.02444444,31,25,Bulk Carrier,2011,180300,294.47,46,9,9,18.1
9759953,2019-06-12 23:58:14+00:00,-20.10573,118.57523,1,40.02444444,25,32,Bulk Carrier,2017,180008,295,46,9,9,18.1
9345764,2019-09-22 15:58:28+00:00,-20.06745,118.5730333,0,40.02527778,28,26,Bulk Carrier,2006,171680,289,45,9,9,17.92
9729207,2020-02-09 07:57:55+00:00,-20.12018333,118.5822467,1,40.02555556,28,17,Bulk Carrier,2016,179481,292.26,45,9,9,18.32
9593309,2019-11-26 23:55:55+00:00,-20.13103167,118.5282017,1,40.02666667,22,25,Bulk Carrier,2011,176000,292,45,9,9,18.3
9723904,2019-05-01 07:58:20+00:00,-20.12343167,118.62869,1,40.02694444,33,22,Bulk Carrier,2016,206752,300,50,9,9,18.59
9481635,2020-01-21 07:57:33+00:00,-20.06903833,118.608875,1,40.0275,30,29,Bulk Carrier,2011,106661,253,43,7,7,13.6
9751004,2019-07-10 15:57:56+00:00,-20.10752667,118.566585,1,40.0275,16,33,Bulk Carrier,2016,180005,295,46,9,9,18.1
9474008,2019-06-09 23:57:16+00:00,-20.12145833,118.5898217,1,40.02833333,27,32,Ore Carrier,2011,229126,324.99,52.5,5,5,18.1
9709532,2019-09-08 15:58:14+00:00,-20.121205,118.5688733,1,40.02916667,18,28,Ore Carrier,2017,262781,327,57,5,5,18.8
9743045,2019-04-24 15:57:02+00:00,-20.15315,118.5201167,1,40.03111111,42,20,Multi-Purpose,2016,8825,122.2,19.8,2,2,7.2
9423944,2019-05-06 23:57:59+00:00,-20.08637667,118.5283367,1,40.03138889,26,23,Bulk Carrier,2009,182129,295,46,9,9,18.28
9573763,2019-07-27 23:56:41+00:00,-20.09105167,118.513405,1,40.03166667,28,28,Bulk Carrier,2010,181529,291.98,45,9,9,18.24
9758648,2019-07-28 15:58:01+00:00,-20.06603833,118.6215167,1,40.03222222,28,27,Bulk Carrier,2017,207392,299.88,50,9,9,18.5
9446075,2019-12-25 07:57:55+00:00,-20.06941667,118.6091667,1,40.0325,27,26,Bulk Carrier,2010,180120,288.93,45,9,9,18.17
9566590,2019-05-18 07:57:14+00:00,-20.11884333,118.63048,1,40.0325,25,26,Bulk Carrier,2013,107235,254.99,43,7,7,13.53
9326392,2019-11-29 23:57:46+00:00,-20.0813,118.6002167,1,40.03388889,20,28,Bulk Carrier,2008,106507,254.62,43,7,7,13.16
9361249,2019-12-07 07:57:13+00:00,-20.07558333,118.5278,1,40.03388889,31,30,Bulk Carrier,2007,180151,288.93,45,9,9,18.17
9751016,2019-04-25 23:57:27+00:00,-20.11999333,118.56243,1,40.03944444,42,19,Bulk Carrier,2017,180003,294.98,46,9,9,18.1
9531870,2020-01-02 15:56:58+00:00,-20.1217,118.6350667,1,40.04027778,25,27,Bulk Carrier,2010,207993,299.7,50,9,9,18.23
9592783,2019-11-15 23:57:15+00:00,-20.08324667,118.6175,1,40.04111111,19,29,Bulk Carrier,2012,178929,292,45,9,9,18.32
9638874,2019-08-16 07:54:09+00:00,-20.07692667,118.5752467,1,40.04638889,26,26,Bulk Carrier,2013,207435,300,50,9,9,18.2
9488279,2020-01-08 15:54:41+00:00,-20.110595,118.56851,1,40.05055556,24,29,Ore Carrier,2013,263055,328.05,57,5,5,18.83
9431226,2019-07-28 07:55:32+00:00,-20.068,118.5956667,1,40.06027778,29,29,Ore Carrier,2010,228990,324.99,52.5,5,5,18.1
9312250,2019-05-14 23:54:29+00:00,-20.12085,118.6140167,1,40.06305556,20,19,Bulk Carrier,2004,203278,299.95,50,9,9,17.91
9482251,2019-11-24 15:55:18+00:00,-20.10767167,118.6031533,1,40.06972222,22,23,Bulk Carrier,2011,182737,292,45,9,9,18.2
9431226,2019-09-05 23:52:47+00:00,-20.10709,118.5773983,1,40.10944444,18,22,Ore Carrier,2010,228990,324.99,52.5,5,5,18.1
9738117,2019-05-03 23:50:37+00:00,-20.11420333,118.5234567,1,40.11083333,31,23,Bulk Carrier,2016,39765,179.99,30,5,5,10.7
9547910,2019-08-26 15:51:24+00:00,-20.08373333,118.582235,1,40.13555556,16,28,Bulk Carrier,2009,177799,292,45,9,9,18.3
9513749,2019-06-02 23:50:34+00:00,-20.1225,118.5363667,1,40.14222222,24,31,Bulk Carrier,2010,206291,299.94,50,9,9,18.1
9539195,2019-06-02 23:49:47+00:00,-20.09310833,118.6143433,1,40.15361111,24,31,Bulk Carrier,2011,175044,291.8,45,9,9,18.25
9781449,2019-05-17 23:48:41+00:00,-20.126945,118.5218283,1,40.15888889,26,23,General Cargo,2017,17625,130.94,23,,,9.92
9516521,2019-04-11 15:38:50+00:00,-20.12275833,118.5137817,1,40.32166667,18,20,Bulk Carrier,2014,207891,300,50,9,9,18.2
9689689,2019-05-11 15:13:42+00:00,-20.06966,118.6159017,1,40.76333333,19,26,Bulk Carrier,2016,179232,292.26,45,9,9,18.32
9326328,2019-06-02 06:46:10+00:00,-20.08177333,118.61713,0,41.18055556,25,32,Bulk Carrier,2005,18828,139.92,25,4,4,8.44
9492218,2019-06-03 06:38:55+00:00,-20.12662167,118.518905,1,41.31972222,27,27,Bulk Carrier,2012,206125,299.92,50,9,9,18.4
9718363,2019-10-19 10:48:40+00:00,-20.08102333,118.5069,1,45.17055556,38,36,Bulk Carrier,2017,209249,299.95,50,9,9,18.4
9621364,2019-05-26 15:57:56+00:00,-20.119685,118.5789317,1,47.93638889,31,27,Ore Carrier,2014,250895,329.95,57,9,9,18.02
9651072,2019-12-26 15:59:46+00:00,-20.13635167,118.54152,1,47.96,27,26,Bulk Carrier,2013,209869,299.99,50,9,9,18.43
9747871,2019-07-24 15:59:47+00:00,-20.09287,118.5667233,1,47.96,23,28,Bulk Carrier,2016,181162,291.98,45,9,9,18.24
9757591,2019-09-12 07:59:49+00:00,-20.110145,118.5897017,1,47.96027778,19,27,Bulk Carrier,2017,208864,299.95,50,9,9,18.42
9448011,2019-06-05 15:59:56+00:00,-20.10815,118.61475,0,47.96138889,29,28,Bulk Carrier,2009,206312,299.94,50,9,9,18.1
9605487,2019-07-05 23:59:31+00:00,-20.11748833,118.5105467,1,47.96388889,24,32,Bulk Carrier,2013,176532,292,45,9,9,18.3
9731432,2019-07-30 23:59:51+00:00,-20.11984167,118.53504,1,47.96388889,23,27,Bulk Carrier,2017,207810,299.88,50,9,9,18.5
9693381,2020-01-27 23:59:31+00:00,-20.13836167,118.5406267,1,47.96416667,35,28,Bulk Carrier,2014,180364,295,46,9,9,18.1
9702558,2019-04-11 07:59:26+00:00,-20.08008667,118.5896067,1,47.96777778,16,20,Bulk Carrier,2014,209749,299.99,50,9,9,18.43
9464584,2019-04-14 07:59:00+00:00,-20.09671833,118.515325,1,47.96916667,24,21,Bulk Carrier,2010,115910,255.28,43,7,7,14.5
9774379,2019-09-21 07:59:23+00:00,-20.09567833,118.5873667,1,47.97277778,27,29,Bulk Carrier,2016,182981,291.95,45,9,9,18.25
9743289,2019-07-17 07:59:58+00:00,-20.12095667,118.5602233,1,47.97333333,14,25,Bulk Carrier,2016,180882,292,45,9,9,18.3
9426087,2019-06-18 15:59:32+00:00,-20.07816667,118.5128333,0,47.97361111,34,31,Bulk Carrier,2010,93274,230,38,7,7,14.9
9721683,2019-12-08 15:58:52+00:00,-20.13590667,118.542,1,47.97361111,27,29,Bulk Carrier,2015,179667,295,46,9,9,18.1
9621364,2019-07-10 07:58:27+00:00,-20.09378167,118.566735,1,47.97444444,15,33,Ore Carrier,2014,250895,329.95,57,9,9,18.02
9300594,2019-09-04 23:59:14+00:00,-20.10638333,118.5651167,1,47.975,13,23,Bulk Carrier,2005,177005,288.97,45,9,9,17.96
9620554,2019-10-29 23:59:38+00:00,-20.10752167,118.5136967,0,47.97694444,21,40,Bulk Carrier,2014,115088,254,43,7,7,14.5
9621352,2019-09-09 07:59:18+00:00,-20.11947667,118.5774883,0,47.97694444,20,27,Ore Carrier,2014,250868,329.95,57,9,9,18.02
9731767,2019-12-29 15:58:30+00:00,-20.1124,118.5423717,1,47.97722222,25,28,Ore Carrier,2016,250292,325,57,9,9,18
9748708,2019-06-23 23:59:19+00:00,-20.06639,118.57132,1,47.98,36,27,Bulk Carrier,2016,208384,299.95,50,9,9,18.4
9500766,2019-08-08 23:59:27+00:00,-20.09218667,118.536015,1,47.98111111,17,26,Bulk Carrier,2012,180643,291.9,45,9,9,18.07
9689677,2019-11-11 07:58:35+00:00,-20.088815,118.5267017,1,47.98138889,20,29,Bulk Carrier,2014,179033,292.26,45,9,9,18.32
9745938,2020-01-01 15:59:40+00:00,-20.08122667,118.51327,1,47.9825,22,28,Bulk Carrier,2017,209756,300,50,9,9,18.4
9631333,2019-05-14 23:58:01+00:00,-20.06634833,118.58767,1,47.98305556,21,21,Bulk Carrier,2014,206070,299.92,50.01,9,9,18.47
9701334,2019-09-24 07:58:47+00:00,-20.097835,118.5613317,1,47.98361111,29,31,Bulk Carrier,2015,182472,291.9,45,9,9,18.15
9566978,2019-09-24 23:59:03+00:00,-20.11778333,118.5357667,1,47.98472222,28,31,Bulk Carrier,2011,175850,291.8,45,9,9,18.25
9498846,2019-05-26 15:58:46+00:00,-20.08825833,118.5249717,1,47.985,32,28,Bulk Carrier,2011,93246,229.2,38,7,7,14.9
9600437,2020-01-04 07:59:45+00:00,-20.11299333,118.5918183,1,47.98527778,23,29,Bulk Carrier,2015,205471,299.95,50,9,9,18.25
9455686,2019-08-16 15:59:22+00:00,-20.10554,118.5826567,1,47.98583333,22,29,Bulk Carrier,2009,177933,292,45,9,9,18.3
9423956,2020-01-27 07:59:10+00:00,-20.105775,118.6173283,0,47.98666667,34,25,Bulk Carrier,2010,182143,295,46,9,9,18.29
9619567,2020-02-03 15:59:37+00:00,-20.12133333,118.6214867,1,47.98666667,38,29,General Cargo,2011,8499,112.21,19,2,2,7.6
9583005,2019-12-14 23:59:52+00:00,-20.08606667,118.5089533,1,47.98694444,21,29,Bulk Carrier,2015,180528,291.9,45,9,9,18.07
9307061,2019-08-27 07:58:10+00:00,-20.09629833,118.5396717,1,47.98777778,15,29,Bulk Carrier,2006,173624,289,45,9,9,18.22
9445332,2019-07-03 07:58:09+00:00,-20.09237667,118.6160367,1,47.98833333,20,29,Bulk Carrier,2010,180423,294.47,46,9,9,18.1
9712668,2019-09-18 15:57:53+00:00,-20.12216333,118.6079917,1,47.98833333,23,30,Bulk Carrier,2018,207555,299.88,50,9,9,18.5
9335862,2019-10-15 07:59:57+00:00,-20.09419833,118.5370417,1,47.98888889,31,38,Ore Carrier,2008,228627,319.58,54,9,9,18.1
9638850,2019-06-30 15:58:15+00:00,-20.10572833,118.5686183,1,47.98888889,25,30,Bulk Carrier,2013,207422,300,50,9,9,18.2
9462512,2019-09-19 07:57:44+00:00,-20.12121667,118.5818333,1,47.98944444,27,29,Bulk Carrier,2009,174788,289.98,45,9,9,18.03
9667332,2019-12-23 23:59:33+00:00,-20.0823,118.62221,1,47.98944444,30,28,Bulk Carrier,2013,95717,234.98,38,7,7,14.47
9273985,2019-07-13 23:59:55+00:00,-20.1051,118.5610833,1,47.99,16,26,Bulk Carrier,2005,203163,299.95,50,9,9,17.91
9631266,2019-07-27 07:57:51+00:00,-20.11534667,118.5284917,1,47.99,30,31,Bulk Carrier,2012,95379,235,38,7,7,14.7
9470052,2020-01-26 15:59:38+00:00,-20.07500333,118.5254267,0,47.99083333,35,28,Ore Carrier,2013,263055,328.05,57,5,5,18.83
9750830,2019-12-23 07:58:14+00:00,-20.12300167,118.56735,1,47.99111111,23,27,Bulk Carrier,2016,182644,292,45,9,9,18.18
9718208,2019-12-26 07:59:26+00:00,-20.06173333,118.571675,1,47.9925,28,24,Bulk Carrier,2015,180025,292,45,9,9,18.3
9719939,2019-09-08 15:58:01+00:00,-20.13738167,118.5423,1,47.9925,18,27,Bulk Carrier,2014,181055,292,45,9,9,18.3
